UserId,recency,frequency,monetary_value,r_quartile,f_quartile,m_quartile,RFMScore,score,tier
271383.0,3349,58,1467.0600000000002,3,3,4,334,10,Bronze
271404.0,3373,62,7715.64,3,3,2,332,8,Silver
271425.0,3289,90,5762.9400000000005,1,2,2,122,5,Silver
271488.0,3320,168,17119.68,2,2,1,221,5,Silver
271509.0,3407,18,871.8000000000001,3,4,4,344,11,Bronze
271530.0,3363,54,3402.84,3,3,3,333,9,Bronze
271551.0,3306,204,278063.64,2,2,1,221,5,Silver
271593.0,3309,214,5036.94,2,1,3,213,6,Silver
271635.0,3287,260,17907.72,1,1,1,111,3,Gold
271656.0,3302,126,8404.56,2,2,2,222,6,Silver
271677.0,3300,240,12480.72,1,1,2,112,4,Gold
271698.0,3310,18,951.8399999999999,2,4,4,244,10,Bronze
271719.0,3349,94,96063.84,3,2,1,321,6,Silver
271740.0,3331,206,7268.759999999998,2,1,2,212,5,Silver
271782.0,3416,150,5670.48,3,2,2,322,7,Silver
271803.0,3586,2,-31.08,4,4,4,444,12,Bronze
271824.0,3320,60,5015.159999999999,2,3,3,233,8,Silver
271845.0,3573,46,3841.08,4,3,3,433,10,Bronze
271887.0,3428,206,11681.880000000001,4,1,2,412,7,Silver
271908.0,3301,236,17035.800000000003,1,1,1,111,3,Gold
271929.0,3315,438,34375.92,2,1,1,211,4,Gold
271950.0,3287,46,15328.319999999998,1,3,1,131,5,Silver
271971.0,3293,130,8645.52,1,2,2,122,5,Silver
271992.0,3290,160,11469.0,1,2,2,122,5,Silver
272013.0,3294,34,2734.4400000000005,1,4,3,143,8,Silver
272055.0,3286,366,39301.31999999999,1,1,1,111,3,Gold
272076.0,3591,38,896.0999999999999,4,3,4,434,11,Bronze
272097.0,3289,488,33017.46,1,1,1,111,3,Gold
272202.0,3292,32,2210.52,1,4,4,144,9,Bronze
272223.0,3293,192,15271.920000000002,1,2,1,121,4,Gold
272265.0,3374,218,6400.32,3,1,2,312,6,Silver
272286.0,3294,20,1328.7,1,4,4,144,9,Bronze
272307.0,3288,66,9900.06,1,3,2,132,6,Silver
272328.0,3397,10,1127.8799999999999,3,4,4,344,11,Bronze
272370.0,3292,302,3751.98,1,1,3,113,5,Silver
272391.0,0,616,90781.8,1,1,1,111,3,Gold
272454.0,3482,16,1200.2400000000002,4,4,4,444,12,Bronze
272496.0,3496,44,6135.959999999999,4,3,2,432,9,Bronze
272517.0,3441,18,325.08000000000004,4,4,4,444,12,Bronze
272580.0,3440,48,58737.96000000001,4,3,1,431,8,Silver
272601.0,3314,40,3088.4399999999996,2,3,3,233,8,Silver
272622.0,3524,68,3132.72,4,3,3,433,10,Bronze
272664.0,3303,8,808.3199999999999,2,4,4,244,10,Bronze
272685.0,3285,156,10117.68,1,2,2,122,5,Silver
272727.0,3358,60,4519.9800000000005,3,3,3,333,9,Bronze
272748.0,3577,184,4437.0599999999995,4,2,3,423,9,Bronze
272769.0,3288,136,56838.72,1,2,1,121,4,Gold
272790.0,3316,26,3402.0000000000005,2,4,3,243,9,Bronze
272811.0,3308,62,4178.999999999999,2,3,3,233,8,Silver
272853.0,3308,54,3442.3200000000006,2,3,3,233,8,Silver
272874.0,3289,146,7481.280000000001,1,2,2,122,5,Silver
272895.0,3362,10,1665.7199999999998,3,4,4,344,11,Bronze
272937.0,3307,134,9942.84,2,2,2,222,6,Silver
272979.0,3481,56,3783.1200000000003,4,3,3,433,10,Bronze
273000.0,3391,62,4441.08,3,3,3,333,9,Bronze
273021.0,3289,684,81305.88,1,1,1,111,3,Gold
273042.0,3603,14,1003.6800000000001,4,4,4,444,12,Bronze
273063.0,3390,12,1237.56,3,4,4,344,11,Bronze
273084.0,3296,818,46622.64,1,1,1,111,3,Gold
273105.0,3458,58,3888.48,4,3,3,433,10,Bronze
273126.0,3341,8,678.24,3,4,4,344,11,Bronze
273168.0,3608,30,1481.8200000000002,4,4,4,444,12,Bronze
273231.0,3657,6,419.16,4,4,4,444,12,Bronze
273252.0,3294,214,10882.919999999998,1,1,2,112,4,Gold
273273.0,3286,444,39709.619999999995,1,1,1,111,3,Gold
273294.0,3287,248,27895.2,1,1,1,111,3,Gold
273315.0,3338,352,27753.72,3,1,1,311,5,Silver
273336.0,3358,94,6553.679999999999,3,2,2,322,7,Silver
273357.0,3292,2,1690.56,1,4,4,144,9,Bronze
273378.0,3301,918,60357.3,1,1,1,111,3,Gold
273441.0,3289,268,21444.059999999998,1,1,1,111,3,Gold
273483.0,3349,80,5720.639999999999,3,3,2,332,8,Silver
273546.0,3286,86,7801.079999999999,1,2,2,122,5,Silver
273567.0,3398,52,58060.80000000002,3,3,1,331,7,Silver
273588.0,3307,94,5481.539999999998,2,2,2,222,6,Silver
273609.0,3315,20,10333.919999999998,2,4,2,242,8,Silver
273630.0,3296,198,6629.759999999999,1,2,2,122,5,Silver
273672.0,3323,150,8261.939999999999,2,2,2,222,6,Silver
273693.0,3642,22,1581.72,4,4,4,444,12,Bronze
273714.0,3339,74,5334.719999999999,3,3,3,333,9,Bronze
273735.0,3342,60,7358.759999999999,3,3,2,332,8,Silver
273777.0,3423,96,7310.16,3,2,2,322,7,Silver
273798.0,3365,56,7533.719999999999,3,3,2,332,8,Silver
273840.0,3293,86,5616.78,1,2,2,122,5,Silver
273903.0,3538,28,3912.4799999999996,4,4,3,443,11,Bronze
273924.0,3576,66,4647.599999999999,4,3,3,433,10,Bronze
273945.0,3384,36,2534.16,3,3,3,333,9,Bronze
273966.0,3315,70,5221.199999999999,2,3,3,233,8,Silver
273987.0,3316,392,25531.739999999998,2,1,1,211,4,Gold
274008.0,3299,274,14997.119999999997,1,1,1,111,3,Gold
274029.0,3349,28,5444.519999999999,3,4,2,342,9,Bronze
274050.0,3294,844,47164.979999999996,1,1,1,111,3,Gold
274092.0,3497,36,2889.6599999999994,4,3,3,433,10,Bronze
274155.0,3349,156,9975.06,3,2,2,322,7,Silver
274218.0,3309,16,2250.0,2,4,4,244,10,Bronze
274239.0,3534,16,1520.1,4,4,4,444,12,Bronze
274260.0,3538,30,2550.3599999999997,4,4,3,443,11,Bronze
274281.0,3357,20,2061.6000000000004,3,4,4,344,11,Bronze
274302.0,3476,22,2874.24,4,4,3,443,11,Bronze
274344.0,3297,138,9285.899999999998,1,2,2,122,5,Silver
274365.0,3658,28,1707.7199999999998,4,4,4,444,12,Bronze
274386.0,3309,98,3574.2000000000003,2,2,3,223,7,Silver
274407.0,3367,30,957.3,3,4,4,344,11,Bronze
274428.0,3295,4,2856.0,1,4,3,143,8,Silver
274449.0,3285,940,30926.82,1,1,1,111,3,Gold
274470.0,3477,18,1900.8000000000002,4,4,4,444,12,Bronze
274512.0,3551,14,1470.2399999999998,4,4,4,444,12,Bronze
274575.0,3414,44,7631.279999999999,3,3,2,332,8,Silver
274617.0,3286,224,6054.779999999999,1,1,2,112,4,Gold
274638.0,3286,760,103114.08000000002,1,1,1,111,3,Gold
274659.0,3289,12,1825.2000000000003,1,4,4,144,9,Bronze
274680.0,3464,12,484.5599999999999,4,4,4,444,12,Bronze
274701.0,3286,2122,232081.14,1,1,1,111,3,Gold
274722.0,3411,150,29908.2,3,2,1,321,6,Silver
274743.0,3289,36,2518.92,1,3,3,133,7,Silver
274785.0,3442,58,2259.3599999999997,4,3,4,434,11,Bronze
274869.0,3287,3714,476103.12,1,1,1,111,3,Gold
274890.0,3293,322,72024.72,1,1,1,111,3,Gold
274911.0,3306,48,2658.3,2,3,3,233,8,Silver
274932.0,3355,52,3816.06,3,3,3,333,9,Bronze
274953.0,3552,340,64183.920000000006,4,1,1,411,6,Silver
274974.0,3306,60,14216.400000000001,2,3,1,231,6,Silver
274995.0,3355,12,620.64,3,4,4,344,11,Bronze
275037.0,3317,874,48857.4,2,1,1,211,4,Gold
275058.0,3286,1210,237745.14,1,1,1,111,3,Gold
275079.0,3384,2,1728.0,3,4,4,344,11,Bronze
275121.0,3519,16,839.52,4,4,4,444,12,Bronze
275142.0,3286,620,52604.58,1,1,1,111,3,Gold
275163.0,3324,16,2023.1999999999998,2,4,4,244,10,Bronze
275184.0,3288,40,9110.16,1,3,2,132,6,Silver
275226.0,3413,4,493.08,3,4,4,344,11,Bronze
275247.0,3329,120,12650.88,2,2,2,222,6,Silver
275268.0,3657,20,2906.04,4,4,3,443,11,Bronze
275289.0,3287,100,6361.319999999999,1,2,2,122,5,Silver
275310.0,3316,292,12044.400000000001,2,1,2,212,5,Silver
275373.0,3285,560,87079.26000000001,1,1,1,111,3,Gold
275415.0,3293,264,18300.539999999997,1,1,1,111,3,Gold
275436.0,3402,62,4022.3999999999996,3,3,3,333,9,Bronze
275457.0,3306,152,8178.12,2,2,2,222,6,Silver
275478.0,3304,164,9327.72,2,2,2,222,6,Silver
275520.0,3523,2,253.44,4,4,4,444,12,Bronze
275541.0,3554,106,2115.66,4,2,4,424,10,Bronze
275562.0,3379,110,7653.359999999999,3,2,2,322,7,Silver
275604.0,3374,470,32081.760000000002,3,1,1,311,5,Silver
275646.0,3289,284,17088.420000000002,1,1,1,111,3,Gold
275667.0,3362,30,2149.92,3,4,4,344,11,Bronze
275730.0,3379,4,530.88,3,4,4,344,11,Bronze
275751.0,3308,92,8615.640000000001,2,2,2,222,6,Silver
275772.0,3546,6,640.4399999999999,4,4,4,444,12,Bronze
275793.0,3558,14,910.26,4,4,4,444,12,Bronze
275814.0,3357,210,14438.82,3,1,1,311,5,Silver
275835.0,3481,2,25800.0,4,4,1,441,9,Bronze
275856.0,3335,278,21115.92,3,1,1,311,5,Silver
275877.0,3295,1410,29921.64,1,1,1,111,3,Gold
275898.0,3307,126,7983.899999999999,2,2,2,222,6,Silver
275919.0,3301,348,41956.619999999995,1,1,1,111,3,Gold
275940.0,3393,92,3514.0199999999995,3,2,3,323,8,Silver
275961.0,3369,272,19789.8,3,1,1,311,5,Silver
275982.0,3304,46,2546.1,2,3,3,233,8,Silver
276024.0,3617,6,919.68,4,4,4,444,12,Bronze
276045.0,3324,14,5094.900000000001,2,4,3,243,9,Bronze
276066.0,3311,34,1898.1599999999996,2,4,4,244,10,Bronze
276087.0,3295,8,5909.76,1,4,2,142,7,Silver
276108.0,3314,694,27783.66,2,1,1,211,4,Gold
276129.0,3299,172,13922.399999999998,1,2,1,121,4,Gold
276171.0,3488,150,10367.46,4,2,2,422,8,Silver
276213.0,3290,30,4038.000000000001,1,4,3,143,8,Silver
276234.0,3429,2,-5066.22,4,4,4,444,12,Bronze
276255.0,3318,170,8060.699999999999,2,2,2,222,6,Silver
276297.0,3334,178,14292.48,2,2,1,221,5,Silver
276318.0,3379,158,9966.719999999998,3,2,2,322,7,Silver
276339.0,3293,244,11451.24,1,1,2,112,4,Gold
276360.0,3307,8,762.8399999999999,2,4,4,244,10,Bronze
276381.0,3598,16,934.62,4,4,4,444,12,Bronze
276402.0,3407,164,13663.62,3,2,1,321,6,Silver
276465.0,3331,84,8498.640000000001,2,3,2,232,7,Silver
276486.0,3567,84,3441.2999999999997,4,3,3,433,10,Bronze
276507.0,3303,130,6571.4400000000005,2,2,2,222,6,Silver
276528.0,3321,266,10866.18,2,1,2,212,5,Silver
276549.0,3348,26,5912.4000000000015,3,4,2,342,9,Bronze
276570.0,3311,64,964.92,2,3,4,234,9,Bronze
276591.0,3293,96,3543.6,1,2,3,123,6,Silver
276633.0,0,86,2933.58,1,2,3,123,6,Silver
276654.0,3301,628,23367.12,1,1,1,111,3,Gold
276696.0,3331,144,4087.92,2,2,3,223,7,Silver
276717.0,3349,34,2342.52,3,4,4,344,11,Bronze
276738.0,3311,530,47492.28,2,1,1,211,4,Gold
276822.0,3330,22,1005.48,2,4,4,244,10,Bronze
276843.0,3292,188,32856.12,1,2,1,121,4,Gold
276864.0,3299,366,13702.74,1,1,1,111,3,Gold
276885.0,3552,2,591.84,4,4,4,444,12,Bronze
276906.0,3324,168,12775.8,2,2,2,222,6,Silver
276927.0,3622,74,1957.56,4,3,4,434,11,Bronze
276948.0,3296,4,949.3200000000002,1,4,4,144,9,Bronze
276969.0,3303,58,2183.88,2,3,4,234,9,Bronze
277032.0,3380,126,7562.219999999999,3,2,2,322,7,Silver
277053.0,3346,58,977.8799999999999,3,3,4,334,10,Bronze
277074.0,3420,6,503.52,3,4,4,344,11,Bronze
277116.0,3296,220,14912.64,1,1,1,111,3,Gold
277158.0,3295,458,28081.260000000002,1,1,1,111,3,Gold
277179.0,3288,240,81399.24,1,1,1,111,3,Gold
277200.0,3304,92,7217.400000000001,2,2,2,222,6,Silver
277263.0,3294,114,7218.36,1,2,2,122,5,Silver
277347.0,3300,16,2077.08,1,4,4,144,9,Bronze
277368.0,3343,300,10008.66,3,1,2,312,6,Silver
277389.0,3315,658,48298.8,2,1,1,211,4,Gold
277410.0,3378,44,2934.0000000000005,3,3,3,333,9,Bronze
277431.0,3295,112,9924.48,1,2,2,122,5,Silver
277452.0,3294,286,6474.72,1,1,2,112,4,Gold
277473.0,3341,184,12616.32,3,2,2,322,7,Silver
277536.0,3552,10,2775.0,4,4,3,443,11,Bronze
277557.0,3407,14,1110.6,3,4,4,344,11,Bronze
277578.0,3412,10,521.04,3,4,4,344,11,Bronze
277620.0,3363,42,6789.12,3,3,2,332,8,Silver
277641.0,3525,132,7024.200000000001,4,2,2,422,8,Silver
277683.0,3485,10,1353.36,4,4,4,444,12,Bronze
277704.0,3345,218,17856.36,3,1,1,311,5,Silver
277725.0,3288,68,50502.72,1,3,1,131,5,Silver
277746.0,3558,32,898.8599999999999,4,4,4,444,12,Bronze
277767.0,3486,18,2137.08,4,4,4,444,12,Bronze
277788.0,3366,4,2976.0,3,4,3,343,10,Bronze
277809.0,3510,20,1335.0600000000002,4,4,4,444,12,Bronze
277830.0,3289,1224,22923.66,1,1,1,111,3,Gold
277872.0,3297,414,11261.64,1,1,2,112,4,Gold
277893.0,3359,86,5036.399999999999,3,2,3,323,8,Silver
277935.0,3496,118,851.5799999999992,4,2,4,424,10,Bronze
277956.0,3309,78,6036.360000000001,2,3,2,232,7,Silver
277998.0,3296,64,5653.6799999999985,1,3,2,132,6,Silver
278019.0,3546,44,2738.1600000000003,4,3,3,433,10,Bronze
278040.0,3381,134,5505.84,3,2,2,322,7,Silver
278082.0,3397,26,2246.4,3,4,4,344,11,Bronze
278103.0,3488,116,4977.18,4,2,3,423,9,Bronze
278124.0,3377,54,1009.3199999999999,3,3,4,334,10,Bronze
278145.0,3335,32,3568.62,3,4,3,343,10,Bronze
278166.0,3303,286,15969.9,2,1,1,211,4,Gold
278187.0,3302,50,4158.72,2,3,3,233,8,Silver
278208.0,3409,52,3865.32,3,3,3,333,9,Bronze
278229.0,3377,46,5915.699999999999,3,3,2,332,8,Silver
278313.0,3441,72,8570.16,4,3,2,432,9,Bronze
278355.0,3288,28,3240.600000000001,1,4,3,143,8,Silver
278376.0,3299,2,0.0,1,4,4,144,9,Bronze
278418.0,3296,76,5793.780000000001,1,3,2,132,6,Silver
278439.0,3346,174,2424.72,3,2,4,324,9,Bronze
278460.0,3346,16,4622.16,3,4,3,343,10,Bronze
278481.0,3553,18,7824.240000000001,4,4,2,442,10,Bronze
278502.0,3548,22,1663.5600000000002,4,4,4,444,12,Bronze
278523.0,3286,3354,61868.58,1,1,1,111,3,Gold
278565.0,3338,182,17507.64,3,2,1,321,6,Silver
278586.0,3296,404,30871.980000000003,1,1,1,111,3,Gold
278607.0,3287,448,36528.42,1,1,1,111,3,Gold
278628.0,3302,894,26311.68,2,1,1,211,4,Gold
278649.0,3286,640,44122.31999999999,1,1,1,111,3,Gold
278670.0,3651,2,4896.0,4,4,3,443,11,Bronze
278691.0,3322,202,1481.94,2,2,4,224,8,Silver
278712.0,3316,30,2293.9199999999996,2,4,4,244,10,Bronze
278733.0,3398,32,1155.06,3,4,4,344,11,Bronze
278796.0,3348,60,4898.58,3,3,3,333,9,Bronze
278817.0,3300,16,2143.68,1,4,4,144,9,Bronze
278838.0,3325,92,4504.74,2,2,3,223,7,Silver
278859.0,3349,22,1047.48,3,4,4,344,11,Bronze
278880.0,3407,170,6758.099999999999,3,2,2,322,7,Silver
278922.0,3303,80,8684.64,2,3,2,232,7,Silver
278943.0,3344,14,779.6399999999999,3,4,4,344,11,Bronze
278964.0,3607,28,1625.6399999999999,4,4,4,444,12,Bronze
278985.0,3308,374,22484.879999999997,2,1,1,211,4,Gold
279111.0,3440,84,2998.0800000000004,4,3,3,433,10,Bronze
279132.0,3323,62,4802.7,2,3,3,233,8,Silver
279174.0,3474,108,7246.5599999999995,4,2,2,422,8,Silver
279195.0,3644,22,1640.94,4,4,4,444,12,Bronze
279216.0,3422,10,724.8,3,4,4,344,11,Bronze
279237.0,3292,118,17333.999999999996,1,2,1,121,4,Gold
279258.0,3286,4,2983.68,1,4,3,143,8,Silver
279279.0,3553,10,1181.52,4,4,4,444,12,Bronze
279300.0,3449,44,3031.9199999999996,4,3,3,433,10,Bronze
279321.0,3388,162,5127.9,3,2,3,323,8,Silver
279342.0,3440,2,528.0,4,4,4,444,12,Bronze
279384.0,3636,42,2497.7999999999997,4,3,3,433,10,Bronze
279405.0,3289,162,16612.32,1,2,1,121,4,Gold
279447.0,3405,2,124.32,3,4,4,344,11,Bronze
279468.0,3307,114,11340.900000000001,2,2,2,222,6,Silver
279489.0,3292,214,12089.399999999998,1,1,2,112,4,Gold
279510.0,3293,154,8993.640000000001,1,2,2,122,5,Silver
279531.0,3289,52,4965.240000000001,1,3,3,133,7,Silver
279573.0,3307,156,12905.88,2,2,2,222,6,Silver
279594.0,3286,150,4800.720000000001,1,2,3,123,6,Silver
279636.0,3322,176,48358.86,2,2,1,221,5,Silver
279657.0,3349,270,17751.059999999998,3,1,1,311,5,Silver
279678.0,3286,40,5316.360000000001,1,3,3,133,7,Silver
279699.0,0,1000,88452.9,1,1,1,111,3,Gold
279720.0,3355,220,12385.32,3,1,2,312,6,Silver
279741.0,3357,22,4716.0,3,4,3,343,10,Bronze
279762.0,3302,50,1654.2,2,3,4,234,9,Bronze
279783.0,3288,42,6530.16,1,3,2,132,6,Silver
279804.0,3317,154,58674.240000000005,2,2,1,221,5,Silver
279825.0,3366,24,5594.16,3,4,2,342,9,Bronze
279867.0,3323,218,30017.399999999998,2,1,1,211,4,Gold
279888.0,3601,34,10848.0,4,4,2,442,10,Bronze
279909.0,3316,38,6142.199999999999,2,3,2,232,7,Silver
279930.0,3377,106,9474.72,3,2,2,322,7,Silver
279972.0,3299,42,2911.14,1,3,3,133,7,Silver
280014.0,3367,536,29337.72,3,1,1,311,5,Silver
280056.0,3362,102,6599.94,3,2,2,322,7,Silver
280098.0,3439,48,3583.1400000000003,4,3,3,433,10,Bronze
280119.0,3485,108,7133.58,4,2,2,422,8,Silver
280140.0,3330,268,89090.64,2,1,1,211,4,Gold
280161.0,3545,84,6435.24,4,3,2,432,9,Bronze
280203.0,3457,44,2520.24,4,3,3,433,10,Bronze
280224.0,3352,238,21093.36,3,1,1,311,5,Silver
280245.0,3561,44,3132.7199999999993,4,3,3,433,10,Bronze
280287.0,3355,16,2831.7599999999998,3,4,3,343,10,Bronze
280308.0,3349,28,1940.88,3,4,4,344,11,Bronze
280329.0,3295,32,2052.4799999999996,1,4,4,144,9,Bronze
280350.0,3301,86,7547.46,1,2,2,122,5,Silver
280371.0,3351,32,3100.56,3,4,3,343,10,Bronze
280392.0,3292,54,3230.46,1,3,3,133,7,Silver
280434.0,3356,102,6171.959999999998,3,2,2,322,7,Silver
280455.0,3407,64,5598.5999999999985,3,3,2,332,8,Silver
280476.0,3365,84,6370.38,3,3,2,332,8,Silver
280497.0,3542,180,5061.42,4,2,3,423,9,Bronze
280518.0,3553,58,3644.7599999999998,4,3,3,433,10,Bronze
280539.0,3344,48,3576.7200000000003,3,3,3,333,9,Bronze
280602.0,3288,338,25594.44,1,1,1,111,3,Gold
280623.0,3302,120,8241.6,2,2,2,222,6,Silver
280644.0,3351,40,-1.4210854715202004e-14,3,3,4,334,10,Bronze
280665.0,3293,264,18178.859999999997,1,1,1,111,3,Gold
280686.0,3335,2,466.56000000000006,3,4,4,344,11,Bronze
280728.0,3541,58,5171.639999999999,4,3,3,433,10,Bronze
280749.0,3639,38,2187.4800000000005,4,3,4,434,11,Bronze
280770.0,3651,88,5985.0599999999995,4,2,2,422,8,Silver
280812.0,3374,46,3141.84,3,3,3,333,9,Bronze
280833.0,3345,316,27482.76,3,1,1,311,5,Silver
280875.0,3366,76,6414.06,3,3,2,332,8,Silver
280896.0,3384,106,8460.0,3,2,2,322,7,Silver
280959.0,3311,194,4759.799999999999,2,2,3,223,7,Silver
281001.0,3306,346,30093.239999999998,2,1,1,211,4,Gold
281022.0,3565,30,1850.76,4,4,4,444,12,Bronze
281064.0,3315,310,34201.37999999999,2,1,1,211,4,Gold
281085.0,3614,70,4433.160000000001,4,3,3,433,10,Bronze
281148.0,3406,72,5202.0,3,3,3,333,9,Bronze
281169.0,3296,102,6619.019999999999,1,2,2,122,5,Silver
281190.0,3359,26,4512.48,3,4,3,343,10,Bronze
281211.0,3488,2,495.36,4,4,4,444,12,Bronze
281274.0,3286,328,19221.6,1,1,1,111,3,Gold
281295.0,3470,42,2561.04,4,3,3,433,10,Bronze
281316.0,3306,94,10992.360000000002,2,2,2,222,6,Silver
281337.0,3357,78,12758.039999999999,3,3,2,332,8,Silver
281358.0,3477,52,3795.8399999999997,4,3,3,433,10,Bronze
281442.0,3412,78,5157.420000000002,3,3,3,333,9,Bronze
281463.0,3302,6,622.3199999999999,2,4,4,244,10,Bronze
281484.0,3286,22,2093.2799999999997,1,4,4,144,9,Bronze
281505.0,3359,54,4745.519999999999,3,3,3,333,9,Bronze
281568.0,3286,1002,228130.92,1,1,1,111,3,Gold
281610.0,3293,60,8206.08,1,3,2,132,6,Silver
281631.0,3392,36,1771.2,3,3,4,334,10,Bronze
281694.0,3418,48,11558.4,3,3,2,332,8,Silver
281736.0,3328,38,5904.48,2,3,2,232,7,Silver
281757.0,3289,56,5312.459999999999,1,3,3,133,7,Silver
281778.0,3296,628,48490.14,1,1,1,111,3,Gold
281799.0,3348,32,1833.48,3,4,4,344,11,Bronze
281820.0,3419,20,1163.4,3,4,4,344,11,Bronze
281841.0,3325,210,15351.059999999998,2,1,1,211,4,Gold
281862.0,3336,256,21580.92,3,1,1,311,5,Silver
281925.0,3393,156,13477.74,3,2,1,321,6,Silver
281946.0,3285,318,29447.039999999997,1,1,1,111,3,Gold
281967.0,3304,58,4838.04,2,3,3,233,8,Silver
281988.0,3295,148,1812.7799999999997,1,2,4,124,7,Silver
282009.0,3295,134,8378.64,1,2,2,122,5,Silver
282030.0,3303,108,5391.18,2,2,2,222,6,Silver
282051.0,3352,92,10527.0,3,2,2,322,7,Silver
282114.0,3359,20,4433.76,3,4,3,343,10,Bronze
282135.0,3290,206,31486.5,1,1,1,111,3,Gold
282156.0,3286,24,1632.12,1,4,4,144,9,Bronze
282177.0,3299,334,28258.559999999998,1,1,1,111,3,Gold
282219.0,3540,108,2356.8599999999997,4,2,4,424,10,Bronze
282261.0,3376,26,2461.6800000000003,3,4,3,343,10,Bronze
282387.0,3308,124,9161.04,2,2,2,222,6,Silver
282408.0,3301,398,28742.22,1,1,1,111,3,Gold
282429.0,3308,38,2422.44,2,3,4,234,9,Bronze
282450.0,3311,142,16973.52,2,2,1,221,5,Silver
282471.0,3311,888,24209.579999999998,2,1,1,211,4,Gold
282492.0,3544,4,4885.200000000001,4,4,3,443,11,Bronze
282513.0,3450,34,2959.4400000000005,4,4,3,443,11,Bronze
282555.0,3309,106,8351.579999999998,2,2,2,222,6,Silver
282576.0,3302,130,14410.02,2,2,1,221,5,Silver
282618.0,3292,788,79135.98000000001,1,1,1,111,3,Gold
282660.0,3314,34,1521.3600000000001,2,4,4,244,10,Bronze
282681.0,3323,54,12017.28,2,3,2,232,7,Silver
282702.0,3468,20,1188.4199999999998,4,4,4,444,12,Bronze
282744.0,3343,82,5598.839999999999,3,3,2,332,8,Silver
282786.0,3385,36,2474.16,3,3,3,333,9,Bronze
282807.0,3295,198,8991.060000000001,1,2,2,122,5,Silver
282828.0,3286,612,46920.119999999995,1,1,1,111,3,Gold
282870.0,3384,20,1368.0000000000002,3,4,4,344,11,Bronze
282891.0,3286,520,21006.72,1,1,1,111,3,Gold
282933.0,3345,44,3463.56,3,3,3,333,9,Bronze
282954.0,3521,128,1904.8199999999997,4,2,4,424,10,Bronze
282975.0,3476,172,11888.759999999998,4,2,2,422,8,Silver
282996.0,3463,122,9060.36,4,2,2,422,8,Silver
283017.0,3322,162,11967.36,2,2,2,222,6,Silver
283059.0,3483,32,2414.58,4,4,4,444,12,Bronze
283101.0,3330,224,14748.3,2,1,1,211,4,Gold
283122.0,3517,22,1533.4799999999998,4,4,4,444,12,Bronze
283143.0,3350,20,1165.6799999999998,3,4,4,344,11,Bronze
283164.0,3526,16,2599.92,4,4,3,443,11,Bronze
283185.0,3518,46,3769.08,4,3,3,433,10,Bronze
283206.0,3363,138,9312.84,3,2,2,322,7,Silver
283227.0,3342,68,4772.82,3,3,3,333,9,Bronze
283248.0,0,854,73926.18000000001,1,1,1,111,3,Gold
283269.0,3390,28,3735.6,3,4,3,343,10,Bronze
283311.0,3336,172,10087.86,3,2,2,322,7,Silver
283332.0,3421,100,10526.64,3,2,2,322,7,Silver
283353.0,3560,16,5136.0,4,4,3,443,11,Bronze
283374.0,3596,36,2623.5600000000004,4,3,3,433,10,Bronze
283395.0,3292,104,16501.920000000002,1,2,1,121,4,Gold
283416.0,3295,72,5127.48,1,3,3,133,7,Silver
283437.0,3567,40,2664.12,4,3,3,433,10,Bronze
283479.0,3302,90,9544.44,2,2,2,222,6,Silver
283500.0,3308,134,9430.619999999999,2,2,2,222,6,Silver
283521.0,3527,106,10865.04,4,2,2,422,8,Silver
283542.0,3301,36,2426.640000000001,1,3,4,134,8,Silver
283563.0,3356,34,1798.8,3,4,4,344,11,Bronze
283584.0,3349,44,2453.76,3,3,3,333,9,Bronze
283605.0,3352,454,35528.7,3,1,1,311,5,Silver
283626.0,3597,58,3759.8399999999997,4,3,3,433,10,Bronze
283647.0,3288,324,20572.92,1,1,1,111,3,Gold
283668.0,3528,24,919.86,4,4,4,444,12,Bronze
283689.0,3293,88,8138.16,1,2,2,122,5,Silver
283710.0,3286,234,14819.82,1,1,1,111,3,Gold
283752.0,3545,30,2084.52,4,4,4,444,12,Bronze
283773.0,3411,20,1701.1799999999998,3,4,4,344,11,Bronze
283794.0,3358,8,1261.8,3,4,4,344,11,Bronze
283815.0,3357,118,7395.479999999999,3,2,2,322,7,Silver
283836.0,3306,88,11539.019999999999,2,2,2,222,6,Silver
283857.0,3344,286,17501.76,3,1,1,311,5,Silver
283878.0,3370,76,5475.719999999998,3,3,2,332,8,Silver
283899.0,3335,18,918.3600000000001,3,4,4,344,11,Bronze
283920.0,3343,190,28930.8,3,2,1,321,6,Silver
283941.0,3286,872,9077.64,1,1,2,112,4,Gold
283962.0,3315,10,1043.52,2,4,4,244,10,Bronze
283983.0,3318,354,31147.019999999997,2,1,1,211,4,Gold
284004.0,3325,54,5645.520000000001,2,3,2,232,7,Silver
284025.0,3299,12,5226.4800000000005,1,4,3,143,8,Silver
284067.0,3318,448,18793.32,2,1,1,211,4,Gold
284109.0,3363,30,2550.6,3,4,3,343,10,Bronze
284151.0,3490,44,4014.3,4,3,3,433,10,Bronze
284172.0,3318,132,1744.98,2,2,4,224,8,Silver
284193.0,3467,152,2247.3,4,2,4,424,10,Bronze
284214.0,3287,684,46602.119999999995,1,1,1,111,3,Gold
284256.0,3286,358,28626.96,1,1,1,111,3,Gold
284298.0,3328,50,10612.320000000002,2,3,2,232,7,Silver
284319.0,3370,76,5025.96,3,3,3,333,9,Bronze
284424.0,3324,174,2416.26,2,2,4,224,8,Silver
